from,to,w
9,1199,1
9,1262,1
9,1281,1
9,1286,1
9,1293,1
9,1316,1
9,1343,1
9,1346,1
9,1349,1
9,1364,1
9,1425,1
9,1492,1
9,1515,1
9,1524,1
9,1532,1
9,1549,1
9,1563,1
9,1605,1
9,1619,1
9,1682,1
9,1748,1
9,1806,1
9,1864,1
9,1898,1
9,2014,1
9,2052,1
9,2074,1
9,2177,1
9,2198,1
9,2213,1
9,2229,1
9,2234,1
9,2293,1
9,2298,1
9,2312,1
9,2379,1
9,2406,1
9,2422,1
9,2431,1
9,2515,1
9,2600,1
9,2659,1
9,2708,1
9,2752,1
9,2958,1
9,2972,1
9,3004,1
9,3020,1
9,3311,1
9,3357,1
9,3434,1
9,3436,1
9,3531,1
9,3621,1
9,3658,1
9,3695,1
9,3744,1
9,3764,1
9,3802,1
9,3809,1
9,3823,1
9,3829,1
9,3935,1
9,4002,1
9,4101,1
9,4156,1
9,4353,1
9,4378,1
9,4539,1
9,4564,1
9,4611,1
9,4659,1
9,4718,1
9,4727,1
9,4730,1
9,4895,1
9,4900,1
9,5026,1
9,5122,1
9,5133,1
9,5150,1
9,5191,1
9,5199,1
9,5222,1
9,5247,1
9,5281,1
9,5391,1
9,5414,1
9,5550,1
9,5614,1
9,5655,1
9,5659,1
9,5918,1
9,5982,1
9,6097,1
9,6190,1
9,6208,1
9,6268,1
9,6359,1
9,6404,1
9,6533,1
9,6601,1
9,6625,1
9,6701,1
9,6906,1
9,6950,1
9,6972,1
9,7114,1
9,7119,1
9,7236,1
9,7428,1
9,7440,1
9,7671,1
9,7688,1
9,7733,1
9,7792,1
9,7811,1
9,7894,1
9,7936,1
9,8083,1
9,8101,1
9,8206,1
9,8285,1
9,8312,1
9,8616,1
9,8987,1
9,9038,1
9,9109,1
9,9145,1
9,9164,1
9,9236,1
9,9384,1
9,9425,1
9,9475,1
9,9480,1
9,9485,1
9,9647,1
9,9717,1
9,9739,1
9,9981,1
9,10022,1
9,10342,1
9,10375,1
9,10692,1
9,10826,1
9,10945,1
9,10961,1
9,11116,1
9,11154,1
9,11176,1
9,11233,1
9,11246,1
9,11278,1
9,11559,1
9,11707,1
9,11827,1
9,11894,1
9,11901,1
9,12151,1
9,12235,1
9,12401,1
9,12636,1
9,12637,1
9,12784,1
9,12812,1
9,12856,1
9,13055,1
9,13057,1
9,13130,1
9,13164,1
9,13405,1
9,13436,1
9,13544,1
9,13591,1
9,13595,1
9,13652,1
9,13697,1
9,13840,1
9,13926,1
9,13954,1
9,14221,1
9,14421,1
9,14470,1
9,14675,1
9,14804,1
9,14819,1
9,14871,1
9,15089,1
9,15099,1
9,15417,1
9,15567,1
9,15923,1
9,16400,1
9,16457,1
9,16924,1
9,16938,1
9,17006,1
9,17151,1
9,17346,1
9,17448,1
9,17730,1
9,17864,1
9,18010,1
9,18203,1
9,18291,1
9,18402,1
9,18543,1
9,18563,1
9,18654,1
9,18685,1
9,18698,1
9,18862,1
9,18973,1
9,19091,1
9,19167,1
9,19412,1
9,19554,1
9,19556,1
9,19591,1
9,19696,1
9,19708,1
9,19889,1
9,19913,1
10,9,1
10,892,1
10,3491,1
10,9626,1
11,9,1
11,586,1
11,1542,1
12,9,1
12,14,1
12,15,1
12,21,1
12,52,1
12,67,1
12,68,1
12,72,1
12,83,1
12,110,1
12,111,1
12,165,1
12,192,1
12,221,1
12,357,1
12,386,1
12,491,1
12,520,1
12,613,1
12,679,1
12,717,1
12,1009,1
12,1017,1
12,1296,1
12,1436,1
12,1447,1
12,1790,1
12,1823,1
12,2107,1
12,2173,1
12,2549,1
12,2867,1
12,3116,1
12,3638,1
12,4602,1
12,5497,1
12,5815,1
12,6071,1
12,6283,1
12,6354,1
12,6626,1
12,7184,1
12,7966,1
12,8436,1
12,8792,1
12,9132,1
12,9248,1
12,9667,1
12,10276,1
12,10651,1
12,10756,1
12,10773,1
12,12261,1
12,13071,1
12,13275,1
12,13410,1
12,14415,1
12,16104,1
12,16262,1
12,16576,1
12,16958,1
12,17360,1
12,17382,1
13,5,1
13,167,1
13,274,1
13,281,1
13,518,1
13,537,1
13,694,1
13,1741,1
13,1789,1
13,2050,1
13,4652,1
13,7112,1
13,10774,1
13,12557,1
14,12,1
14,20,1
14,26,1
14,109,1
14,260,1
14,457,1
14,929,1
14,1101,1
14,1598,1
14,2292,1
14,3100,1
14,5069,1
14,6594,1
14,16637,1
14,17050,1
14,18677,1
14,19113,1
14,19358,1
14,19454,1
15,12,1
15,101,1
15,286,1
15,373,1
15,403,1
15,490,1
15,551,1
15,833,1
15,896,1
15,901,1
15,1243,1
15,1402,1
15,1424,1
15,1480,1
15,1520,1
15,1557,1
15,1707,1
15,1846,1
15,1951,1
15,2071,1
15,2170,1
15,2225,1
15,2319,1
15,2458,1
15,2464,1
15,2559,1
15,2566,1
15,2722,1
15,3151,1
15,3385,1
15,3544,1
15,3567,1
15,3601,1
15,3711,1
15,3730,1
15,3737,1
15,3766,1
15,3918,1
15,4102,1
15,4308,1
15,4336,1
15,4775,1
15,4817,1
15,4969,1
15,5030,1
15,5233,1
15,5294,1
15,5413,1
15,5542,1
15,5619,1
15,5658,1
15,5671,1
15,5673,1
15,5779,1
15,6044,1
15,6052,1
15,6085,1
15,6087,1
15,6280,1
15,6476,1
15,6484,1
15,6927,1
15,6984,1
15,6999,1
15,7002,1
15,7188,1
15,7306,1
15,7355,1
15,7644,1
15,7715,1
15,7849,1
15,7909,1
15,7921,1
15,8030,1
15,8376,1
15,8414,1
15,8449,1
15,8716,1
15,8869,1
15,9336,1
15,9498,1
15,9944,1
15,10003,1
15,10176,1
15,10286,1
15,10332,1
15,10493,1
15,10740,1
15,11208,1
15,11354,1
15,12069,1
15,12216,1
15,12689,1
15,12876,1
15,13014,1
15,13208,1
15,13422,1
15,13773,1
15,13829,1
15,13931,1
15,14066,1
15,14941,1
15,15000,1
15,15036,1
15,15145,1
15,15299,1
15,15621,1
15,15654,1
15,15841,1
15,16164,1
15,16267,1
15,16348,1
15,16778,1
15,17008,1
15,17246,1
15,17264,1
15,17413,1
15,17602,1
15,17640,1
15,17728,1
15,18033,1
15,18411,1
15,18442,1
15,18858,1
15,19504,1
15,19598,1
15,19652,1
16,9,1
16,17,1
16,204,1
16,217,1
16,262,1
16,677,1
16,791,1
16,831,1
16,1139,1
16,3047,1
16,13031,1
17,16,1
18,6,1
18,22,1
18,25,1
18,29,1
18,41,1
18,44,1
18,79,1
18,106,1
18,151,1
18,239,1
18,253,1
18,295,1
18,318,1
18,374,1
18,436,1
18,517,1
18,563,1
18,598,1
18,659,1
18,663,1
18,749,1
18,793,1
18,809,1
18,819,1
18,880,1
18,1041,1
18,1044,1
18,1244,1
18,1366,1
18,1372,1
18,1378,1
18,1586,1
18,1648,1
18,1755,1
18,1788,1
18,1844,1
18,1880,1
18,2008,1
18,2021,1
18,2053,1
18,2084,1
18,2219,1
18,2408,1
18,2416,1
18,2443,1
18,2606,1
18,2649,1
18,2687,1
18,2703,1
18,2714,1
18,2844,1
18,2948,1
18,3171,1
18,3308,1
18,3360,1
18,3391,1
18,3520,1
18,3532,1
18,3556,1
18,3781,1
18,3784,1
18,3845,1
18,3893,1
18,4222,1
18,4231,1
18,4403,1
18,4441,1
18,4528,1
18,4631,1
18,4666,1
18,4893,1
18,4988,1
18,5220,1
18,5392,1
18,5496,1
18,5504,1
18,5607,1
18,5678,1
18,5681,1
18,5802,1
18,5933,1
18,5942,1
18,5992,1
18,6069,1
18,6636,1
18,6653,1
18,6711,1
18,6720,1
18,6721,1
18,6786,1
18,6827,1
18,6890,1
18,7200,1
18,7217,1
18,7228,1
18,7237,1
18,7317,1
18,7424,1
18,7432,1
18,7473,1
18,8131,1
18,8326,1
18,8445,1
18,8681,1
18,8860,1
18,8960,1
18,9057,1
18,9374,1
18,9538,1
18,9578,1
18,9694,1
18,10161,1
18,10387,1
18,10467,1
18,10759,1
18,10767,1
18,11026,1
18,11094,1
18,11205,1
18,11356,1
18,11450,1
18,11608,1
18,11928,1
18,12124,1
18,12253,1
18,12467,1
18,12504,1
18,12601,1
18,12677,1
18,12728,1
18,12809,1
18,12958,1
18,13154,1
18,13204,1
18,13283,1
18,13296,1
18,13582,1
18,14153,1
18,14236,1
18,15373,1
18,15795,1
18,15899,1
18,16185,1
18,16914,1
18,17041,1
18,17226,1
18,17352,1
18,17419,1
18,17437,1
18,17505,1
18,17532,1
18,17795,1
18,18060,1
18,18111,1
18,18443,1
18,18469,1
18,18527,1
18,18753,1
18,19195,1
18,19390,1
18,19536,1
18,19775,1
18,19945,1
19,3,1
19,66,1
19,96,1
19,255,1
19,389,1
19,1119,1
19,1242,1
19,1486,1
19,1758,1
19,2587,1
19,4065,1
19,4193,1
19,5648,1
19,12094,1
19,14698,1
19,15819,1
19,17450,1
20,14,1
20,58,1
20,741,1
20,3053,1
20,5682,1
20,8191,1
20,8655,1
20,9209,1
20,10868,1
20,10909,1
20,11437,1
20,13435,1
20,18226,1
20,18470,1
21,12,1
21,31,1
21,6909,1
22,18,1
22,830,1
22,2822,1
22,9379,1
22,11236,1
23,1,1
23,24,1
23,54,1
23,61,1
23,85,1
23,87,1
23,91,1
23,135,1
23,146,1
23,175,1
23,184,1
23,203,1
23,213,1
23,242,1
23,267,1
23,326,1
23,445,1
23,451,1
23,453,1
23,508,1
23,521,1
23,553,1
23,636,1
23,669,1
23,711,1
23,745,1
23,851,1
23,881,1
23,886,1
23,890,1
23,908,1
23,940,1
23,972,1
23,1003,1
23,1038,1
23,1067,1
23,1076,1
23,1084,1
23,1103,1
23,1112,1
23,1120,1
23,1137,1
23,1206,1
23,1207,1
23,1500,1
23,1506,1
23,1541,1
23,1691,1
23,1782,1
23,1808,1
23,1820,1
23,1826,1
23,1828,1
23,1855,1
23,1906,1
23,2143,1
23,2158,1
23,2204,1
23,2214,1
23,2272,1
23,2488,1
23,2523,1
23,2539,1
23,2554,1
23,2570,1
23,2605,1
23,2625,1
23,2654,1
23,2727,1
23,2733,1
23,2747,1
23,2762,1
23,2796,1
23,2843,1
23,2991,1
23,2992,1
23,2993,1
23,3138,1
23,3140,1
23,3141,1
23,3183,1
23,3198,1
23,3294,1
23,3309,1
23,3321,1
23,3407,1
23,3420,1
23,3476,1
23,3524,1
23,3549,1
23,3630,1
23,3651,1
23,3671,1
23,3677,1
23,3679,1
23,3691,1
23,3741,1
23,3786,1
23,3805,1
23,3844,1
23,3926,1
23,3982,1
23,3996,1
23,4044,1
23,4064,1
23,4133,1
23,4144,1
23,4145,1
23,4189,1
23,4196,1
23,4260,1
23,4302,1
23,4405,1
23,4433,1
23,4473,1
23,4496,1
23,4621,1
23,4644,1
23,4682,1
23,4816,1
23,4859,1
23,5016,1
23,5078,1
23,5172,1
23,5200,1
23,5238,1
23,5251,1
23,5321,1
23,5340,1
23,5350,1
23,5439,1
23,5499,1
23,5549,1
23,5649,1
23,5668,1
23,5698,1
23,5711,1
23,5776,1
23,5804,1
23,5922,1
23,6036,1
23,6053,1
23,6067,1
23,6095,1
23,6123,1
23,6295,1
23,6313,1
23,6395,1
23,6396,1
23,6405,1
23,6415,1
23,6513,1
23,6660,1
23,6697,1
23,6804,1
23,6922,1
23,6963,1
23,6992,1
23,7204,1
23,7303,1
23,7308,1
23,7338,1
23,7465,1
23,7482,1
23,7483,1
23,7493,1
23,7501,1
23,7541,1
23,7578,1
23,7659,1
23,7769,1
23,7928,1
23,8118,1
23,8122,1
23,8132,1
23,8235,1
23,8290,1
23,8405,1
23,8418,1
23,8481,1
23,8491,1
23,8545,1
23,8556,1
23,8623,1
23,8710,1
23,8740,1
23,8763,1
23,8767,1
23,8783,1
23,8819,1
23,8911,1
23,8934,1
23,8946,1
23,8951,1
23,9036,1
23,9051,1
23,9193,1
23,9211,1
23,9258,1
23,9324,1
23,9372,1
23,9406,1
23,9533,1
23,9669,1
23,9702,1
23,9712,1
23,9746,1
23,9856,1
23,9902,1
23,9945,1
23,9948,1
23,9979,1
23,9987,1
23,10001,1
23,10019,1
23,10023,1
23,10117,1
23,10141,1
23,10157,1
23,10189,1
23,10214,1
23,10279,1
23,10295,1
23,10318,1
23,10350,1
23,10424,1
23,10485,1
23,10521,1
23,10632,1
23,10710,1
23,10747,1
23,10762,1
23,10776,1
23,10784,1
23,10876,1
23,10901,1
23,10972,1
23,11118,1
23,11133,1
23,11148,1
23,11157,1
23,11214,1
23,11302,1
23,11347,1
23,11360,1
23,11361,1
23,11390,1
23,11441,1
23,11486,1
23,11549,1
23,11561,1
23,11708,1
23,11765,1
23,11814,1
23,11922,1
23,11937,1
23,11985,1
23,12051,1
23,12156,1
23,12224,1
23,12355,1
23,12480,1
23,12524,1
23,12604,1
23,12801,1
23,12818,1
23,12836,1
23,12932,1
23,13004,1
23,13096,1
23,13111,1
23,13157,1
23,13175,1
23,13214,1
23,13219,1
23,13269,1
23,13279,1
23,13391,1
23,13402,1
23,13442,1
23,13464,1
23,13501,1
23,13521,1
23,13524,1
23,13613,1
23,13664,1
23,13686,1
23,13736,1
23,13744,1
23,13799,1
23,13868,1
23,13870,1
23,14064,1
23,14120,1
23,14154,1
23,14280,1
23,14379,1
23,14384,1
23,14399,1
23,14413,1
23,14414,1
23,14530,1
23,14547,1
23,14658,1
23,14746,1
23,14936,1
23,14939,1
23,14942,1
23,15018,1
23,15065,1
23,15335,1
23,15387,1
23,15419,1
23,15448,1
23,15579,1
23,15596,1
23,15662,1
23,15672,1
23,15771,1
23,15826,1
23,15994,1
23,16037,1
23,16043,1
23,16065,1
23,16221,1
23,16298,1
23,16345,1
23,16469,1
23,16555,1
23,16765,1
23,16869,1
23,16962,1
23,16967,1
23,17000,1
23,17013,1
23,17127,1
23,17291,1
23,17336,1
23,17384,1
23,17404,1
23,17480,1
23,17660,1
23,17683,1
23,17780,1
23,17866,1
23,17921,1
23,17937,1
23,17946,1
23,17985,1
23,18109,1
23,18123,1
23,18127,1
23,18207,1
23,18281,1
23,18302,1
23,18362,1
23,18639,1
23,18660,1
23,18706,1
23,18749,1
23,18758,1
23,18759,1
23,18773,1
23,18831,1
23,18863,1
23,18874,1
23,18906,1
23,18916,1
23,18977,1
23,19030,1
23,19129,1
23,19155,1
23,19255,1
23,19258,1
23,19329,1
23,19639,1
23,19707,1
23,19940,1
24,23,1
24,88,1
24,89,1
24,92,1
24,338,1
24,365,1
24,416,1
24,419,1
24,534,1
24,736,1
24,774,1
24,887,1
24,891,1
24,953,1
24,1019,1
24,1217,1
24,1462,1
24,1837,1
24,1965,1
24,2081,1
24,2286,1
24,2321,1
24,2350,1
24,2652,1
24,3275,1
24,3355,1
24,3478,1
24,3526,1
24,3536,1
24,3636,1
24,3655,1
24,3721,1
24,3899,1
24,3907,1
24,4149,1
24,4605,1
24,4688,1
24,4690,1
24,4913,1
24,5088,1
24,5112,1
24,5344,1
24,5572,1
24,5622,1
24,5759,1
24,5938,1
24,5945,1
24,5957,1
24,5960,1
24,6136,1
24,6171,1
24,6184,1
24,6224,1
24,6259,1
24,6287,1
24,6347,1
24,6493,1
24,6774,1
24,6916,1
24,7364,1
24,7520,1
24,7548,1
24,7554,1
24,7618,1
24,7735,1
24,8225,1
24,8736,1
24,9104,1
24,9121,1
24,9134,1
24,9217,1
24,9465,1
24,9501,1
24,9521,1
24,9606,1
24,9608,1
24,9789,1
24,9972,1
24,10072,1
24,10175,1
24,10179,1
24,10456,1
24,10558,1
24,10608,1
24,10664,1
24,10791,1
24,10914,1
24,11005,1
24,11061,1
24,11143,1
24,11471,1
24,11507,1
24,11710,1
24,12176,1
24,12192,1
24,12218,1
24,12305,1
24,12646,1
24,12900,1
24,12923,1
24,12938,1
24,13273,1
24,13293,1
24,13332,1
24,13510,1
24,13878,1
24,13934,1
24,14229,1
24,14652,1
24,14926,1
24,15076,1
24,15150,1
24,15356,1
24,15358,1
24,15737,1
24,15818,1
24,15892,1
24,15941,1
24,16049,1
24,16173,1
24,16335,1
24,16703,1
24,16748,1
24,16777,1
24,17040,1
24,17159,1
24,17445,1
24,17555,1
24,17731,1
24,17748,1
24,17814,1
24,17857,1
24,18021,1
24,18440,1
24,18707,1
24,18983,1
24,19053,1
24,19080,1
24,19143,1
24,19381,1
24,19646,1
24,19815,1
24,19925,1
24,19996,1
25,18,1
25,47,1
25,616,1
25,876,1
25,10479,1
25,10840,1
25,11924,1
25,13822,1
25,16271,1
26,14,1
26,38,1
26,130,1
26,170,1
26,236,1
26,449,1
26,499,1
26,541,1
26,3678,1
26,4041,1
26,5978,1
26,7908,1
26,17435,1
27,5,1
27,10154,1
28,5,1
28,32,1
28,241,1
28,324,1
28,469,1
28,1587,1
28,1762,1
28,2005,1
28,2783,1
28,5910,1
28,6628,1
28,8072,1
28,8441,1
28,9364,1
28,12693,1
28,14177,1
28,15793,1
28,17032,1
28,18455,1
29,18,1
29,43,1
29,100,1
29,128,1
29,243,1
29,259,1
29,1259,1
29,1509,1
29,2191,1
29,2275,1
29,2709,1
29,3139,1
29,3509,1
29,4360,1
29,4516,1
29,4599,1
29,4791,1
29,4919,1
29,5050,1
29,6010,1
29,8211,1
29,9853,1
29,13888,1
29,19281,1
29,19789,1
30,9,1
30,150,1
30,1195,1
30,1329,1
30,4276,1
30,6074,1
30,7220,1
30,7346,1
30,9942,1
30,12083,1
30,14341,1
30,16611,1
30,17397,1
31,21,1
31,1062,1
31,1097,1
31,1693,1
31,4228,1
31,4957,1
31,5854,1
31,7000,1
31,11234,1
31,12755,1
31,13938,1
31,15857,1
31,16010,1
31,18076,1
32,28,1
32,35,1
32,37,1
32,65,1
32,205,1
32,251,1
32,266,1
32,312,1
32,356,1
32,479,1
32,532,1
32,578,1
32,630,1
32,651,1
32,704,1
32,733,1
32,769,1
32,790,1
32,795,1
32,804,1
32,813,1
32,875,1
32,974,1
32,983,1
32,1115,1
32,1176,1
32,1191,1
32,1483,1
32,1516,1
32,1527,1
32,1555,1
32,1607,1
32,1670,1
32,1710,1
32,1712,1
32,1932,1
32,2106,1
32,2116,1
32,2161,1
32,2179,1
32,2228,1
32,2277,1
32,2364,1
32,2604,1
32,2631,1
32,2644,1
32,2686,1
32,2718,1
32,2886,1
32,3261,1
32,3457,1
32,3690,1
32,3874,1
32,3917,1
32,3920,1
32,3962,1
32,4051,1
32,4275,1
32,4312,1
32,4443,1
32,4558,1
32,4785,1
32,4916,1
32,4932,1
32,5125,1
32,5418,1
32,5609,1
32,5654,1
32,6035,1
32,6581,1
32,6629,1
32,6652,1
32,6657,1
32,6824,1
32,6867,1
32,6874,1
32,6961,1
32,7079,1
32,7086,1
32,7381,1
32,7542,1
32,7591,1
32,7595,1
32,7751,1
32,8125,1
32,8196,1
32,8221,1
32,8275,1
32,8416,1
32,8448,1
32,8483,1
32,8617,1
32,8633,1
32,8711,1
32,8828,1
32,8862,1
32,9174,1
32,9594,1
32,9802,1
32,10006,1
32,10033,1
32,10316,1
32,10503,1
32,10653,1
32,10810,1
32,11454,1
32,11464,1
32,11844,1
32,12086,1
32,12419,1
32,12478,1
32,12568,1
32,12703,1
32,13121,1
32,13159,1
32,13287,1
32,13325,1
32,13515,1
32,13634,1
32,14143,1
32,14169,1
32,14336,1
32,14471,1
32,14563,1
32,14649,1
32,14812,1
32,14851,1
32,14861,1
32,14912,1
32,14953,1
32,15111,1
32,15498,1
32,15585,1
32,15744,1
32,16108,1
32,16128,1
32,16130,1
32,16516,1
32,16613,1
32,16710,1
32,17003,1
32,17031,1
32,17067,1
32,17099,1
32,17405,1
32,17518,1
32,18274,1
32,18453,1
32,18704,1
32,19041,1
32,19197,1
32,19290,1
32,19447,1
32,19576,1
32,19795,1
32,19826,1
32,19923,1
33,6,1
33,94,1
33,99,1
33,115,1
33,195,1
33,235,1
33,258,1
33,402,1
33,523,1
33,552,1
33,688,1
33,964,1
33,1026,1
33,1071,1
33,1252,1
33,1538,1
33,1948,1
33,1990,1
33,2120,1
33,2280,1
33,2417,1
33,2479,1
33,2621,1
33,2626,1
33,4074,1
33,4362,1
33,4380,1
33,4431,1
33,4523,1
33,4679,1
33,4708,1
33,5066,1
33,5269,1
33,5513,1
33,5517,1
33,6168,1
33,6846,1
33,7253,1
33,7273,1
33,7372,1
33,7419,1
33,7783,1
33,8153,1
33,8402,1
33,8614,1
33,9295,1
33,9453,1
33,9593,1
33,9797,1
33,10469,1
33,10825,1
33,11482,1
33,11676,1
33,12045,1
33,12354,1
33,12663,1
33,12970,1
33,13597,1
33,13987,1
33,14330,1
33,15597,1
33,17250,1
33,17724,1
33,18625,1
33,18738,1
33,19394,1
33,19671,1
34,9,1
34,294,1
34,687,1
34,1154,1
34,1314,1
34,2366,1
34,3024,1
34,15613,1
34,17635,1
35,32,1
36,2,1
36,288,1
36,805,1
36,874,1
36,928,1
36,1460,1
36,1742,1
36,1903,1
36,2463,1
36,2888,1
36,3339,1
36,4359,1
36,6043,1
36,18640,1
37,32,1
37,39,1
37,118,1
37,122,1
37,171,1
37,186,1
37,199,1
37,314,1
37,323,1
37,623,1
37,650,1
37,1054,1
37,1100,1
37,1421,1
37,1463,1
37,1716,1
37,1726,1
37,1772,1
37,2112,1
37,2864,1
37,3008,1
37,3028,1
37,3098,1
37,3128,1
37,3231,1
37,3352,1
37,3486,1
37,3817,1
37,3885,1
37,3997,1
37,4329,1
37,4470,1
37,4655,1
37,4845,1
37,5011,1
37,5363,1
37,5377,1
37,5628,1
37,5669,1
37,5818,1
37,5853,1
37,6075,1
37,6150,1
37,6343,1
37,6432,1
37,6614,1
37,6816,1
37,7174,1
37,7475,1
37,7562,1
37,7773,1
37,8124,1
37,8393,1
37,8450,1
37,8455,1
37,9032,1
37,9435,1
37,9632,1
37,10253,1
37,10325,1
37,10480,1
37,10524,1
37,10703,1
37,11408,1
37,11479,1
37,11849,1
37,12127,1
37,12437,1
37,12583,1
37,12664,1
37,13106,1
37,13532,1
37,13869,1
37,14012,1
37,14083,1
37,14404,1
37,14992,1
37,15200,1
37,15269,1
37,15279,1
37,15301,1
37,15421,1
37,15508,1
37,15878,1
37,16342,1
37,16712,1
37,17144,1
37,17477,1
37,17629,1
37,18240,1
37,18405,1
37,18486,1
37,18514,1
37,18570,1
37,18586,1
37,18602,1
37,18852,1
37,18918,1
37,19344,1
37,19364,1
37,19500,1
37,19959,1
38,26,1
38,80,1
38,95,1
38,328,1
38,493,1
38,494,1
38,556,1
38,801,1
38,821,1
38,849,1
38,1108,1
38,1171,1
38,1658,1
38,1911,1
38,2255,1
38,2265,1
38,2349,1
38,2412,1
38,2423,1
38,2592,1
38,3300,1
38,3501,1
38,3769,1
38,3970,1
38,4216,1
38,4252,1
38,4768,1
38,4903,1
38,5196,1
38,5224,1
38,5589,1
38,6577,1
38,6981,1
38,7781,1
38,8094,1
38,8407,1
38,9112,1
38,9698,1
38,10088,1
38,10237,1
38,11192,1
38,11796,1
38,12074,1
38,12139,1
38,12360,1
38,12698,1
38,12847,1
38,13038,1
38,15605,1
38,16205,1
38,16794,1
38,17300,1
38,17557,1
38,17586,1
38,17948,1
38,18345,1
38,18502,1
38,18799,1
38,19448,1
39,37,1
39,46,1
39,76,1
39,515,1
39,535,1
39,1257,1
39,1331,1
40,9,1
40,933,1
40,1053,1
40,1130,1
40,1336,1
40,1491,1
40,3916,1
40,7325,1
40,7629,1
40,8990,1
40,15881,1
40,17579,1
41,18,1
41,476,1
41,6223,1
42,9,1
43,29,1
43,48,1
43,279,1
43,330,1
43,440,1
43,889,1
43,1250,1
43,1266,1
43,1426,1
43,1687,1
43,1996,1
43,2034,1
43,2037,1
43,2088,1
43,2230,1
43,5158,1
43,5552,1
43,6016,1
43,6037,1
43,6200,1
43,6505,1
43,6526,1
43,6693,1
43,7036,1
43,7764,1
43,8446,1
43,9265,1
43,10549,1
43,10712,1
43,10733,1
43,11124,1
43,11423,1
43,11426,1
43,11994,1
43,12433,1
43,13086,1
43,13586,1
43,13929,1
43,14335,1
43,15100,1
43,15327,1
43,15532,1
43,16218,1
43,17930,1
43,18118,1
43,18223,1
43,18980,1
43,19529,1
44,18,1
44,49,1
44,53,1
44,59,1
44,64,1
44,120,1
44,132,1
44,159,1
44,178,1
44,208,1
44,212,1
44,249,1
44,352,1
44,456,1
44,513,1
44,525,1
44,527,1
44,632,1
44,667,1
44,747,1
44,854,1
44,934,1
44,977,1
44,1220,1
44,1432,1
44,1479,1
44,1522,1
44,1529,1
44,1551,1
44,1752,1
44,1780,1
44,1792,1
44,1805,1
44,1825,1
44,1841,1
44,1883,1
44,2130,1
44,2544,1
44,2614,1
44,2642,1
44,2707,1
44,3005,1
44,3040,1
44,3061,1
44,3062,1
44,3149,1
44,3395,1
44,3543,1
44,3574,1
44,3602,1
44,3687,1
44,3815,1
44,3990,1
44,4350,1
44,4533,1
44,4565,1
44,5046,1
44,5053,1
44,5176,1
44,5616,1
44,5700,1
44,5817,1
44,5833,1
44,6248,1
44,6323,1
44,6508,1
44,6518,1
44,6973,1
44,7361,1
44,7582,1
44,7940,1
44,8032,1
44,8110,1
44,8243,1
44,8435,1
44,8464,1
44,8687,1
44,8724,1
44,9003,1
44,9472,1
44,9591,1
44,9904,1
44,9927,1
44,10166,1
44,10195,1
44,10249,1
44,10399,1
44,10847,1
44,10875,1
44,10942,1
44,10985,1
44,11353,1
44,12215,1
44,12491,1
44,12633,1
44,12662,1
44,12722,1
44,13483,1
44,13814,1
44,14122,1
44,14218,1
44,14827,1
44,14901,1
44,15117,1
44,15459,1
44,15943,1
44,16418,1
44,16554,1
44,16608,1
44,16837,1
44,16863,1
44,16965,1
44,17141,1
44,17359,1
44,17459,1
44,17462,1
44,18034,1
44,18948,1
44,19416,1
44,19749,1
45,9,1
45,827,1
45,3402,1
45,14441,1
45,18017,1
46,39,1
